path,string
lenntech-selection-suez\lenntech-suez\products\SUEZ-SWRO.Zs\3062563\3062563-05-30-Depth-Filter-Cartridge\index.html, SUEZ SWRO.Zs 3062563 05-30 Depth Filter Cartridge (3062563)    Brand SUEZ SWRO.Zs   Type Depth Cartridge   Pore Size µ 5.0   Adapter 1 222   Adapter 2 Flat end   O-Ring / Gasket /  Silicon        Length in inch 30   Length in cm 76.2   outer diameter inch Ø2.46   outer diameter cm Ø6.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-SWRO.Zs\3063110\3063110-05-40-LX-Depth-Filter-Cartridge\index.html, SUEZ SWRO.Zs 3063110 05-40-LX Depth Filter Cartridge (3063110)    Brand SUEZ SWRO.Zs   Type Depth Cartridge   Pore Size µ 5.0   Adapter 1 222   Adapter 2 Fin   O-Ring / Gasket /  Silicon        Length in inch 40   Length in cm 101.5   outer diameter inch Ø2.46   outer diameter cm Ø6.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-SWRO.Zs\3066614\3066614-01-40-LXL-Depth-Filter-Cartridge\index.html, SUEZ SWRO.Zs 3066614 01-40-LXL Depth Filter Cartridge (3066614)    Brand SUEZ SWRO.Zs   Type Depth Cartridge   Pore Size µ 1.0   Adapter 1 Extended core   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 40   Length in cm 101.5   outer diameter inch Ø2.46   outer diameter cm Ø6.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-SWRO.Zs\3099240\3099240-10-50-Depth-Filter-Cartridge\index.html, SUEZ SWRO.Zs 3099240 10-50 Depth Filter Cartridge (3099240)    Brand SUEZ SWRO.Zs   Type Depth Cartridge   Pore Size µ 10.0   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 50   Length in cm 127.0   outer diameter inch Ø2.46   outer diameter cm Ø6.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-SWRO.Zs\3099622\3099622-05-50-EHS-Depth-Filter-Cartridge\index.html, SUEZ SWRO.Zs 3099622 05-50-EHS Depth Filter Cartridge (3099622)    Brand SUEZ SWRO.Zs   Type Depth Cartridge   Pore Size µ 5.0   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 50   Length in cm 127.0   outer diameter inch Ø2.46   outer diameter cm Ø6.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-SWRO.Zs\3100092\3100092-10-40-Depth-Filter-Cartridge\index.html, SUEZ SWRO.Zs 3100092 10-40 Depth Filter Cartridge (3100092)    Brand SUEZ SWRO.Zs   Type Depth Cartridge   Pore Size µ 10.0   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 40   Length in cm 101.6   outer diameter inch Ø2.46   outer diameter cm Ø6.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-SWRO.Zs\3104551\3104551-05-50-ESS-Depth-Filter-Cartridge\index.html, SUEZ SWRO.Zs 3104551 05-50-ESS Depth Filter Cartridge (3104551)    Brand SUEZ SWRO.Zs   Type Depth Cartridge   Pore Size µ 5.0   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 50   Length in cm 127.0   outer diameter inch Ø2.46   outer diameter cm Ø6.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-SWRO.Zs\3107112\3107112-05-49.5-ESS-Depth-Filter-Cartridge\index.html, SUEZ SWRO.Zs 3107112 05-49.5-ESS Depth Filter Cartridge (3107112)    Brand SUEZ SWRO.Zs   Type Depth Cartridge   Pore Size µ 5.0   Adapter 1 222   Adapter 2 Flat end   O-Ring / Gasket /  Silicon        Length in inch 49.5   Length in cm 101.5   outer diameter inch Ø2.46   outer diameter cm Ø6.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-SWRO.Zs\3107180\3107180-50-40-Depth-Filter-Cartridge\index.html, SUEZ SWRO.Zs 3107180 50-40 Depth Filter Cartridge (3107180)    Brand SUEZ SWRO.Zs   Type Depth Cartridge   Pore Size µ 50.0   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 40   Length in cm 101.6   outer diameter inch Ø2.46   outer diameter cm Ø6.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238932\1238932-WP.Zs-01-19-1\2-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238932 WP.Zs 01-19 1/2 Depth Filter Cartridge (1238932)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 1   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 19.5   Length in cm 49.5   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238933\1238933-WP.Zs-05-19-1\2-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238933 WP.Zs 05-19 1/2 Depth Filter Cartridge (1238933)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 5   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 19.5   Length in cm 49.5   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238934\1238934-WP.Zs-10-19-1\2-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238934 WP.Zs 10-19 1/2 Depth Filter Cartridge (1238934)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 10   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 19.5   Length in cm 49.5   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238935\1238935-WP.Zs-20-19-1\2-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238935 WP.Zs 20-19 1/2 Depth Filter Cartridge (1238935)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 19.5   Length in cm 49.5   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238936\1238936-WP.Zs-01-20-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238936 WP.Zs 01-20 Depth Filter Cartridge (1238936)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 1   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 20   Length in cm 50.8   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238937\1238937-WP.Zs-05-20-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238937 WP.Zs 05-20 Depth Filter Cartridge (1238937)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 5   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 20   Length in cm 50.8   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238938\1238938-WP.Zs-10-20-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238938 WP.Zs 10-20 Depth Filter Cartridge (1238938)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 10   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 20   Length in cm 50.8   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238939\1238939-WP.Zs-20-20-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238939 WP.Zs 20-20 Depth Filter Cartridge (1238939)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 29.25   Length in cm 74.3   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238940\1238940-WP.Zs-01-29-1\4-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238940 WP.Zs 01-29 1/4 Depth Filter Cartridge (1238940)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 1   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 29.25   Length in cm 74.3   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238941\1238941-WP.Zs-05-29-1\4-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238941 WP.Zs 05-29 1/4 Depth Filter Cartridge (1238941)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 5   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 29.25   Length in cm 74.3   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238942\1238942-WP.Zs-10-29-1\4-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238942 WP.Zs 10-29 1/4 Depth Filter Cartridge (1238942)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 10   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 29.25   Length in cm 74.3   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238943\1238943-WP.Zs-20-29-1\4-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238943 WP.Zs 20-29 1/4 Depth Filter Cartridge (1238943)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 29.25   Length in cm 74.3   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238944\1238944-WP.Zs-01-30-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238944 WP.Zs 01-30 Depth Filter Cartridge (1238944)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 1   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 30   Length in cm 76.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238945\1238945-WP.Zs-05-30-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238945 WP.Zs 05-30 Depth Filter Cartridge (1238945)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 5   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 30   Length in cm 76.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238946\1238946-WP.Zs-10-30-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238946 WP.Zs 10-30 Depth Filter Cartridge (1238946)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 10   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 30   Length in cm 76.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238947\1238947-WP.Zs-20-30-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238947 WP.Zs 20-30 Depth Filter Cartridge (1238947)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 30   Length in cm 76.2   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238948\1238948-WP.Zs-01-40-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238948 WP.Zs 01-40 Depth Filter Cartridge (1238948)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 1   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 40   Length in cm 101.6   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238949\1238949-WP.Zs-05-40-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238949 WP.Zs 05-40 Depth Filter Cartridge (1238949)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 5   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 40   Length in cm 101.6   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238950\1238950-WP.Zs-10-40-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238950 WP.Zs 10-40 Depth Filter Cartridge (1238950)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 10   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 40   Length in cm 101.6   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238951\1238951-WP.Zs-20-40-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238951 WP.Zs 20-40 Depth Filter Cartridge (1238951)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 -   O-Ring / Gasket /  -        Length in inch 40   Length in cm 101.6   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238952\1238952-WP.Zs-01-19-1\2-XK-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238952 WP.Zs 01-19 1/2-XK Depth Filter Cartridge (1238952)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 1   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 Spring   O-Ring / Gasket /  -        Length in inch 19.5   Length in cm 49.5   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238953\1238953-WP.Zs-05-19-1\2-XK-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238953 WP.Zs 05-19 1/2-XK Depth Filter Cartridge (1238953)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 5   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 Spring   O-Ring / Gasket /  -        Length in inch 19.5   Length in cm 49.5   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238954\1238954-WP.Zs-10-19-1\2-XK-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238954 WP.Zs 10-19 1/2-XK Depth Filter Cartridge (1238954)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 10   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 Spring   O-Ring / Gasket /  -        Length in inch 19.5   Length in cm 49.5   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238955\1238955-WP.Zs-20-19-1\2-XK-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238955 WP.Zs 20-19 1/2-XK Depth Filter Cartridge (1238955)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 Spring   O-Ring / Gasket /  -        Length in inch 19.5   Length in cm 49.5   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238957\1238957-WP.Zs-01-20-XK-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238957 WP.Zs 01-20-XK Depth Filter Cartridge (1238957)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 1   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 Spring   O-Ring / Gasket /  -        Length in inch 20   Length in cm 50.8   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238958\1238958-WP.Zs-05-20-XK-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238958 WP.Zs 05-20-XK Depth Filter Cartridge (1238958)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 5   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 Spring   O-Ring / Gasket /  -        Length in inch 20   Length in cm 50.8   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238959\1238959-WP.Zs-10-20-XK-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238959 WP.Zs 10-20-XK Depth Filter Cartridge (1238959)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 10   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 Spring   O-Ring / Gasket /  -        Length in inch 20   Length in cm 50.8   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238960\1238960-WP.Zs-20-20-XK-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238960 WP.Zs 20-20-XK Depth Filter Cartridge (1238960)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 20   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 Spring   O-Ring / Gasket /  -        Length in inch 29.25   Length in cm 74.3   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238961\1238961-WP.Zs-01-29-1\4-XK-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238961 WP.Zs 01-29 1/4-XK Depth Filter Cartridge (1238961)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 1   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 Spring   O-Ring / Gasket /  -        Length in inch 29.25   Length in cm 74.3   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238962\1238962-WP.Zs-05-29-1\4-XK-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238962 WP.Zs 05-29 1/4-XK Depth Filter Cartridge (1238962)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 5   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 Spring   O-Ring / Gasket /  -        Length in inch 29.25   Length in cm 74.3   Quantity per case 20 pieces              
lenntech-selection-suez\lenntech-suez\products\SUEZ-WellPro.Zs\1238963\1238963-WP.Zs-10-29-1\4-XK-Depth-Filter-Cartridge\index.html, SUEZ WellPro.Zs 1238963 WP.Zs 10-29 1/4-XK Depth Filter Cartridge (1238963)    Brand SUEZ WellPro.Zs   Type Depth Filter Cartridge   Pore Size µ 10   Max Temperature °C 82   Max Temperature °F 180   Adapter 1 -   Adapter 2 Spring   O-Ring / Gasket /  -        Length in inch 29.25   Length in cm 74.3   Quantity per case 20 pieces              
